gene_symbol,chr,start,end,strand,biotype,gene_id
,1,247042791,247044021,1,processed_pseudogene,ENSG00000215796
LINC01677,1,105927620,106028277,-1,lncRNA,ENSG00000233047
,1,5564071,5564143,1,miRNA,ENSG00000264341
MIR4689,1,5862672,5862741,-1,miRNA,ENSG00000264101
,1,9082696,9082879,1,scaRNA,ENSG00000252404
RN7SL614P,1,10616836,10617115,1,misc_RNA,ENSG00000243267
RNU6-1265P,1,14124233,14124335,-1,snRNA,ENSG00000252151
SNORA70,1,12221148,12221271,-1,snoRNA,ENSG00000252969
RNA5SP40,1,9437669,9437778,-1,rRNA_pseudogene,ENSG00000252956
MIR34A,1,9151668,9151777,-1,miRNA,ENSG00000284357
MIR552,1,34669599,34669694,-1,miRNA,ENSG00000207941
RNU6-605P,1,38926870,38926977,1,snRNA,ENSG00000199963
MIR4255,1,37161563,37161634,1,miRNA,ENSG00000264698
RNU6-636P,1,37203610,37203716,1,snRNA,ENSG00000207328
Y_RNA,1,38950825,38950925,-1,misc_RNA,ENSG00000207466
RNA5SP43,1,37264677,37264786,-1,rRNA_pseudogene,ENSG00000252368
Y_RNA,1,28422555,28422655,-1,misc_RNA,ENSG00000206779
RNU6-753P,1,38396659,38396765,1,snRNA,ENSG00000200796
MIR6732,1,37480230,37480289,1,miRNA,ENSG00000283724
MIR6733,1,43171652,43171712,-1,miRNA,ENSG00000284410
RNU2-30P,1,52754322,52754462,1,snRNA,ENSG00000252018
RNU6-969P,1,52805108,52805212,-1,snRNA,ENSG00000206627
RNU6-1237P,1,40177843,40177949,1,snRNA,ENSG00000207508
Y_RNA,1,44153385,44153480,-1,misc_RNA,ENSG00000200171
RNU6-1026P,1,50582404,50582511,1,snRNA,ENSG00000207194
MIR6079,1,43838622,43838683,1,miRNA,ENSG00000283477
MIR5581,1,37500935,37500994,-1,miRNA,ENSG00000263675
RNU7-62P,1,64384398,64384459,-1,snRNA,ENSG00000238653
,1,51724775,51724896,-1,snoRNA,ENSG00000212624
RNU6-414P,1,61816419,61816522,1,snRNA,ENSG00000200575
RNU6-1177P,1,61852499,61852602,1,snRNA,ENSG00000212360
RN7SKP19,1,73191604,73191855,-1,misc_RNA,ENSG00000251825
RNU2-15P,1,65415816,65416006,1,snRNA,ENSG00000222624
RNU4-88P,1,66094461,66094546,-1,snRNA,ENSG00000223152
RNA5SP23,1,78375164,78375268,-1,rRNA_pseudogene,ENSG00000212308
MIR7156,1,77060143,77060202,1,miRNA,ENSG00000276081
RN7SL62P,1,52714399,52714695,1,misc_RNA,ENSG00000239640
RNU6-503P,1,75538015,75538119,-1,snRNA,ENSG00000252338
RN7SL854P,1,65761058,65761352,-1,misc_RNA,ENSG00000239319
RNU7-8P,1,77420325,77420386,1,snRNA,ENSG00000251767
RNA5SP22,1,78094807,78094915,-1,rRNA_pseudogene,ENSG00000202263
RNA5SP52,1,87453240,87453373,-1,rRNA_pseudogene,ENSG00000199318
SNORD3G,1,90657750,90657964,1,snoRNA,ENSG00000199666
RNA5SP50,1,73749517,73749623,-1,rRNA_pseudogene,ENSG00000200601
RN7SL392P,1,67656831,67657129,-1,misc_RNA,ENSG00000242482
RNA5SP51,1,85883680,85883798,-1,rRNA_pseudogene,ENSG00000201620
Y_RNA,1,91261625,91261724,1,misc_RNA,ENSG00000206817
RN7SL440P,1,94150738,94151080,1,misc_RNA,ENSG00000264963
MIR30E,1,40754355,40754446,1,miRNA,ENSG00000198974
RNU6-750P,1,99978939,99979045,1,snRNA,ENSG00000212248
MIR30C1,1,40757284,40757372,1,miRNA,ENSG00000207962
RNU6-1318P,1,100000637,100000739,-1,snRNA,ENSG00000202259
RNU6-695P,1,90253456,90253559,-1,snRNA,ENSG00000212459
MIR378G,1,94745860,94745900,-1,miRNA,ENSG00000263526
MIR760,1,93846832,93846911,1,miRNA,ENSG00000211575
Y_RNA,1,99791662,99791753,1,misc_RNA,ENSG00000202254
RNU4-75P,1,99784740,99784885,-1,snRNA,ENSG00000201491
MIR7852,1,107897223,107897304,1,miRNA,ENSG00000275455
RNU1-130P,1,96225901,96226060,1,snRNA,ENSG00000200800
RNU6-965P,1,101728642,101728737,-1,snRNA,ENSG00000252530
,1,110272484,110272607,1,snoRNA,ENSG00000200536
RN7SKP272,1,89987713,89987944,-1,misc_RNA,ENSG00000252797
,1,117688621,117688742,-1,snoRNA,ENSG00000212266
RNA5SP56,1,118264372,118264489,-1,rRNA_pseudogene,ENSG00000222209
Metazoa_SRP,1,117243212,117243508,-1,misc_RNA,ENSG00000277141
MIR942,1,117094643,117094728,1,miRNA,ENSG00000215930
,1,112371004,112371107,1,snoRNA,ENSG00000238761
RNU4ATAC8P,1,73883714,73883822,1,snRNA,ENSG00000252005
RNA5SP55,1,116962347,116962471,-1,rRNA_pseudogene,ENSG00000252510
RNA5SP533,1,143439605,143439714,1,rRNA,ENSG00000252830
MIR4256,1,112461770,112461833,-1,miRNA,ENSG00000283296
RNU6-352P,1,101859851,101859957,1,snRNA,ENSG00000252717
7SK,1,120228046,120228295,-1,misc_RNA,ENSG00000277313
RNU6-41P,1,182982212,182982318,-1,snRNA,ENSG00000207472
RNU5F-6P,1,164351273,164351388,1,snRNA,ENSG00000199849
U3,1,163923670,163923873,1,snoRNA,ENSG00000212538
RNU6-983P,1,194488103,194488205,-1,snRNA,ENSG00000251813
Y_RNA,1,185630428,185630528,-1,misc_RNA,ENSG00000207108
RNU6-716P,1,200008505,200008607,-1,snRNA,ENSG00000202491
Y_RNA,1,185634073,185634182,-1,misc_RNA,ENSG00000201596
U7,1,176217541,176217602,1,snRNA,ENSG00000273629
RNU1-141P,1,218129795,218129952,1,snRNA,ENSG00000201493
RNU6-778P,1,199888159,199888261,1,snRNA,ENSG00000200139
RNU2-12P,1,176243862,176244029,-1,snRNA,ENSG00000253025
SNORA16B,1,212352816,212352950,1,snoRNA,ENSG00000201544
MIR1255B2,1,167998660,167998726,1,miRNA,ENSG00000221545
SCARNA3,1,175968398,175968540,-1,scaRNA,ENSG00000252906
RNU6-609P,1,200014689,200014795,-1,snRNA,ENSG00000202329
RN7SL299P,1,232222866,232223145,1,misc_RNA,ENSG00000242794
MIR3119-1,1,170151378,170151462,-1,miRNA,ENSG00000283340
RNU6-570P,1,200054061,200054165,1,snRNA,ENSG00000252860
MIR3119-2,1,170151378,170151462,1,miRNA,ENSG00000263390
SNORA14B,1,235127803,235127937,-1,snoRNA,ENSG00000207181
MIR4671,1,234306467,234306539,1,miRNA,ENSG00000264377
RNU6-465P,1,120126974,120127074,1,snRNA,ENSG00000207149
MIR205,1,209432133,209432242,1,miRNA,ENSG00000284485
RN7SL333P,1,169859756,169860052,1,misc_RNA,ENSG00000239494
Y_RNA,1,247997000,247997096,1,misc_RNA,ENSG00000199442
RN7SL668P,1,234904186,234904488,1,misc_RNA,ENSG00000239690
RNU6-1283P,1,246189014,246189118,-1,snRNA,ENSG00000202184
RN7SL344P,1,211792111,211792406,-1,misc_RNA,ENSG00000241395
Y_RNA,1,248045788,248045889,1,misc_RNA,ENSG00000200982
RNA5SP80,1,231281414,231281524,-1,rRNA_pseudogene,ENSG00000222407
RNU6-1205P,1,248912690,248912795,-1,snRNA,ENSG00000200495
RNA5SP73,1,189666149,189666256,-1,rRNA_pseudogene,ENSG00000252553
RN7SKP156,1,188155839,188156180,-1,misc_RNA,ENSG00000222240
,1,212025561,212025682,1,snoRNA,ENSG00000212187
RNA5SP65,1,167005959,167006077,1,rRNA_pseudogene,ENSG00000200036
U3,1,218541690,218541899,-1,snoRNA,ENSG00000212610
RNA5SP62,1,163468496,163468605,-1,rRNA_pseudogene,ENSG00000200327
RNU5A-8P,1,210374154,210374267,-1,snRNA,ENSG00000200972
Y_RNA,1,211803017,211803104,1,misc_RNA,ENSG00000212205
MIR3122,1,212077613,212077685,1,miRNA,ENSG00000264358
RNA5SP63,1,163509484,163509595,1,rRNA_pseudogene,ENSG00000212527
RN7SKP98,1,212099521,212099676,-1,misc_RNA,ENSG00000252879
RNA5SP77,1,227561181,227561300,1,rRNA_pseudogene,ENSG00000202264
5S_rRNA,1,182944365,182944490,-1,rRNA_pseudogene,ENSG00000285609
RN7SKP12,1,242188647,242188789,-1,misc_RNA,ENSG00000252084
Y_RNA,1,248029120,248029221,1,misc_RNA,ENSG00000200085
MIR3124,1,248826377,248826443,1,miRNA,ENSG00000264500
RNU6-1240P,1,186311825,186311928,-1,snRNA,ENSG00000202025
,1,170587249,170588236,-1,lncRNA,ENSG00000225545
Y_RNA,1,165662585,165662687,-1,misc_RNA,ENSG00000206990
,1,165671256,165671725,1,processed_pseudogene,ENSG00000230175
RPL21P27,1,165676310,165676781,1,processed_pseudogene,ENSG00000225272
,1,165706556,165707284,-1,lncRNA,ENSG00000273365
,1,165819353,165819787,1,processed_pseudogene,ENSG00000230659
RPS4XP4,1,20525989,20526751,1,processed_pseudogene,ENSG00000215520
FAM43B,1,20552573,20555020,1,protein_coding,ENSG00000183114
MIR6084,1,20633679,20633788,1,miRNA,ENSG00000284005
ZNF101P2,1,192993449,192994677,-1,processed_pseudogene,ENSG00000234473
SCARNA18B,1,193057281,193057415,-1,snoRNA,ENSG00000238754
MIR1278,1,193136503,193136583,1,miRNA,ENSG00000221680
Metazoa_SRP,1,193236794,193237107,-1,misc_RNA,ENSG00000276735
,1,69551848,69563715,1,lncRNA,ENSG00000287453
SGO1P1,1,69606855,69608301,-1,processed_pseudogene,ENSG00000270615
,1,69706950,69710274,-1,lncRNA,ENSG00000287283
RN7SL538P,1,69879592,69879895,1,misc_RNA,ENSG00000240692
RN7SL242P,1,70180144,70180440,-1,misc_RNA,ENSG00000244389
Metazoa_SRP,1,70430896,70431178,1,misc_RNA,ENSG00000278636
,1,70445071,70445536,1,lncRNA,ENSG00000271992
CASP3P1,1,70660657,70661265,-1,processed_pseudogene,ENSG00000237033
EEF1A1P48,1,23670294,23680259,1,unprocessed_pseudogene,ENSG00000229239
,1,196970495,196970671,1,unprocessed_pseudogene,ENSG00000273844
SEPTIN14P12,1,197138748,197139307,-1,processed_pseudogene,ENSG00000235748
MRPS21P3,1,197363817,197364078,1,processed_pseudogene,ENSG00000221879
Y_RNA,1,240698320,240698429,1,misc_RNA,ENSG00000199241
THAP12P8,1,240769420,240771534,-1,processed_pseudogene,ENSG00000223963
RFKP1,1,240823006,240823433,-1,transcribed_processed_pseudogene,ENSG00000215802
HNRNPA1P42,1,240919653,240920609,1,processed_pseudogene,ENSG00000233615
,1,240998451,240998794,-1,processed_pseudogene,ENSG00000238085
MIR3123,1,241132272,241132346,1,miRNA,ENSG00000265831
RPL36P6,1,241305580,241305882,-1,processed_pseudogene,ENSG00000224348
,1,241453751,241484995,-1,lncRNA,ENSG00000287738
,1,159649151,159649620,1,processed_pseudogene,ENSG00000276632
CRPP1,1,159704983,159705607,-1,unprocessed_pseudogene,ENSG00000223603
,1,159759170,159759589,1,processed_pseudogene,ENSG00000235226
,1,159851906,159851972,-1,snoRNA,ENSG00000212161
VSIG8,1,159854316,159862657,-1,protein_coding,ENSG00000243284
MIR4259,1,159899979,159900079,-1,miRNA,ENSG00000266458
,1,159900475,159903431,1,lncRNA,ENSG00000287040
,1,159910094,159910554,-1,TEC,ENSG00000279430
,1,159972548,159974064,-1,unprocessed_pseudogene,ENSG00000273933
,1,159834474,159873053,-1,protein_coding,ENSG00000256029
SNHG28,1,159834480,159855071,-1,lncRNA,ENSG00000188004
MIR4254,1,31758660,31758735,-1,miRNA,ENSG00000266580
,1,31851913,31921841,-1,lncRNA,ENSG00000269967
,1,31933020,31933975,1,lncRNA,ENSG00000228634
,1,31972189,31987034,-1,lncRNA,ENSG00000284702
U3,1,116278606,116278821,1,snoRNA,ENSG00000221040
RNU6-817P,1,116413766,116413869,-1,snRNA,ENSG00000212385
Y_RNA,1,116452536,116452627,1,misc_RNA,ENSG00000200547
,1,116493016,116499212,-1,lncRNA,ENSG00000224950
EFNA4-EFNA3,1,155063748,155086807,1,protein_coding,ENSG00000251246
Y_RNA,1,155120490,155120598,1,misc_RNA,ENSG00000202027
HMGN2P18,1,155148544,155148813,1,processed_pseudogene,ENSG00000223452
,1,155169409,155187272,-1,protein_coding,ENSG00000273088
MIR92B,1,155195177,155195272,1,miRNA,ENSG00000284586
RNU6-586P,1,67196140,67196243,1,snRNA,ENSG00000253074
RNU4ATAC4P,1,67267601,67267726,-1,snRNA,ENSG00000252116
DNAJB6P4,1,67278052,67278779,1,processed_pseudogene,ENSG00000228523
RNU6-387P,1,67417214,67417318,1,snRNA,ENSG00000223263
RNU6-1031P,1,67541127,67541233,1,snRNA,ENSG00000207504
,1,67561073,67561446,1,processed_pseudogene,ENSG00000238139
CD46P1,1,207645234,207657410,1,unprocessed_pseudogene,ENSG00000244703
CDCA4P3,1,207658454,207659142,1,unprocessed_pseudogene,ENSG00000226289
,1,207709024,207711508,-1,lncRNA,ENSG00000285239
CDCA4P4,1,207762584,207763263,1,unprocessed_pseudogene,ENSG00000234219
OR10J6P,1,159598298,159599227,1,unprocessed_pseudogene,ENSG00000158731
RNU6-828P,1,10163268,10163374,1,snRNA,ENSG00000201746
,1,10227718,10227803,1,miRNA,ENSG00000264881
RNU6-37P,1,10298966,10299072,1,snRNA,ENSG00000199562
RN7SL731P,1,10306465,10306757,1,misc_RNA,ENSG00000264501
,1,10381906,10387150,-1,lncRNA,ENSG00000284735
,1,10395416,10397432,1,lncRNA,ENSG00000284642
,1,10429881,10430677,-1,lncRNA,ENSG00000271989
CENPS-CORT,1,10430102,10452153,1,protein_coding,ENSG00000251503
,1,10458555,10459338,1,lncRNA,ENSG00000203469
NSA2P1,1,203656969,203657760,-1,processed_pseudogene,ENSG00000236035
SNORA77,1,203729581,203729705,1,snoRNA,ENSG00000221643
,1,203805621,203806263,-1,processed_pseudogene,ENSG00000227417
RPL35AP5,1,203835585,203835912,-1,processed_pseudogene,ENSG00000223505
KRT8P29,1,203872574,203874187,-1,processed_pseudogene,ENSG00000236430
,1,27990158,27990524,-1,processed_pseudogene,ENSG00000238231
RN7SL559P,1,28031884,28032180,-1,misc_RNA,ENSG00000240750
MIR1182,1,231019828,231019924,-1,miRNA,ENSG00000283799
,1,231021611,231022183,1,processed_pseudogene,ENSG00000227934
,1,231117831,231118325,-1,processed_pseudogene,ENSG00000229595
LINC01144,1,45303910,45305619,1,lncRNA,ENSG00000281912
,1,45329262,45491155,-1,protein_coding,ENSG00000288208
PPIAP36,1,45415020,45415344,1,processed_pseudogene,ENSG00000236872
FGFR3P6,1,247119669,247120278,1,processed_pseudogene,ENSG00000226164
,1,247175256,247175525,1,processed_pseudogene,ENSG00000224014
,1,247183813,247185482,-1,processed_pseudogene,ENSG00000215795
,1,247187281,247188526,-1,lncRNA,ENSG00000259865
MIR3916,1,247201967,247202060,-1,miRNA,ENSG00000283881
RNA5SP82,1,247204570,247204661,-1,rRNA_pseudogene,ENSG00000252516
,1,247229940,247231880,1,processed_pseudogene,ENSG00000214144
VN1R17P,1,247236868,247237957,-1,processed_pseudogene,ENSG00000235818
Y_RNA,1,247294835,247294941,1,misc_RNA,ENSG00000202079
OR2G2,1,247588360,247589313,1,protein_coding,ENSG00000177489
OR2G3,1,247605586,247606515,1,protein_coding,ENSG00000177476
U6,1,247607126,247607201,-1,snRNA,ENSG00000283369
OR3D1P,1,247666887,247667841,1,unprocessed_pseudogene,ENSG00000230411
RNU6-991P,1,8292157,8292263,-1,snRNA,ENSG00000251977
Y_RNA,1,8328067,8328179,1,misc_RNA,ENSG00000252254
,1,239052748,239052903,-1,processed_pseudogene,ENSG00000227854
,1,239972787,239974245,1,processed_pseudogene,ENSG00000215805
,1,240142670,240145389,-1,processed_pseudogene,ENSG00000228818
Y_RNA,1,240154651,240154772,-1,misc_RNA,ENSG00000202041
ADH5P3,1,240170155,240171291,1,processed_pseudogene,ENSG00000223694
,1,240177839,240179644,-1,lncRNA,ENSG00000233735
NANPP1,1,108766841,108767584,-1,processed_pseudogene,ENSG00000228076
,1,108986963,108987245,-1,processed_pseudogene,ENSG00000237349
RPL17P7,1,108992282,108992836,1,processed_pseudogene,ENSG00000244716
RPS27P6,1,109030067,109030319,1,processed_pseudogene,ENSG00000228665
RANP5,1,109046828,109047482,1,processed_pseudogene,ENSG00000228054
SCARNA2,1,109100193,109100612,1,scaRNA,ENSG00000278249
,1,109103535,109104766,-1,processed_pseudogene,ENSG00000251484
PSMD7P3,1,155845367,155846624,1,processed_pseudogene,ENSG00000234937
U4,1,155894281,155894386,1,snRNA,ENSG00000283442
SNORA80E,1,155919909,155920045,-1,snoRNA,ENSG00000207475
SCARNA4,1,155925958,155926085,-1,scaRNA,ENSG00000280466
SCARNA4,1,155925958,155926086,-1,scaRNA,ENSG00000281394
MIR6738,1,155951273,155951336,-1,miRNA,ENSG00000277817
ARHGEF2-AS1,1,155991390,156001787,1,lncRNA,ENSG00000224276
,1,156192063,156192203,-1,snoRNA,ENSG00000252236
PMF1-BGLAP,1,156212982,156243332,1,protein_coding,ENSG00000260238
MIR9-1,1,156420341,156420429,-1,miRNA,ENSG00000207933
MEX3A,1,156072013,156082465,-1,protein_coding,ENSG00000254726
CYP4Z1,1,47067231,47118318,1,protein_coding,ENSG00000186160
TUBAP9,1,47074778,47075979,-1,processed_pseudogene,ENSG00000225154
MTND1P34,1,47164510,47165920,-1,transcribed_processed_pseudogene,ENSG00000225514
,1,47225797,47230750,1,lncRNA,ENSG00000226252
FOXE3,1,47416285,47418052,1,protein_coding,ENSG00000186790
FOXD2-AS1,1,47432133,47434641,-1,lncRNA,ENSG00000237424
VHLL,1,156298624,156299307,-1,protein_coding,ENSG00000189030
LRRC52,1,165544000,165563957,1,protein_coding,ENSG00000162763
FOXD2,1,47438044,47440691,1,protein_coding,ENSG00000186564
RXFP4,1,155941638,155943087,1,protein_coding,ENSG00000173080
,1,11843812,11843984,1,misc_RNA,ENSG00000276470
,1,11845549,11845697,1,misc_RNA,ENSG00000278852
,1,11847442,11847549,1,misc_RNA,ENSG00000275915
SBF1P2,1,11877770,11880406,1,processed_pseudogene,ENSG00000224904
RNU5E-4P,1,11909808,11909927,-1,snRNA,ENSG00000201801
,1,11979533,11980127,-1,lncRNA,ENSG00000287384
,1,12017216,12017308,-1,processed_pseudogene,ENSG00000270914
Y_RNA,1,12024012,12024124,-1,misc_RNA,ENSG00000202461
MIR6729,1,12029158,12029222,1,miRNA,ENSG00000276869
RN7SL649P,1,12036740,12037014,-1,misc_RNA,ENSG00000243539
RNU6-777P,1,12077881,12077984,-1,snRNA,ENSG00000201135
RPL23AP89,1,12080293,12080547,-1,processed_pseudogene,ENSG00000227875
,1,12088441,12092264,-1,lncRNA,ENSG00000285604
MIR7846,1,12166943,12167038,1,miRNA,ENSG00000283789
MIR4632,1,12191713,12191773,1,miRNA,ENSG00000263676
Y_RNA,1,32639951,32640052,1,misc_RNA,ENSG00000200591
,1,32973553,32974463,1,TEC,ENSG00000278966
MIR5187,1,161227186,161227261,1,miRNA,ENSG00000284035
RRM2P2,1,161378707,161379358,-1,processed_pseudogene,ENSG00000236484
,1,161399998,161401868,1,lncRNA,ENSG00000288093
RNU6-481P,1,161401289,161401395,1,snRNA,ENSG00000206921
,1,161406068,161407082,1,processed_pseudogene,ENSG00000215840
COMMD6P1,1,161411597,161411802,-1,processed_pseudogene,ENSG00000277882
,1,161433444,161440996,-1,lncRNA,ENSG00000283317
RN7SL261P,1,147689256,147689537,1,misc_RNA,ENSG00000277762
,1,147697794,147699335,1,lncRNA,ENSG00000227139
,1,147777590,147788953,1,lncRNA,ENSG00000234190
,1,147840962,147842359,1,processed_pseudogene,ENSG00000223728
GJA8,1,147902795,147909269,1,protein_coding,ENSG00000121634
,1,148011799,148012228,1,lncRNA,ENSG00000273059
RNU1-129P,1,148014417,148014583,-1,snRNA,ENSG00000206791
RNVU1-7,1,148038753,148038916,-1,snRNA,ENSG00000206585
ABHD17AP1,1,148146395,148149566,1,unprocessed_pseudogene,ENSG00000198658
RNU6-1211P,1,232700204,232700308,1,snRNA,ENSG00000238382
RNU6-809P,1,64028894,64029000,-1,snRNA,ENSG00000207190
Y_RNA,1,64066640,64066741,-1,misc_RNA,ENSG00000200508
,1,40262672,40262984,-1,processed_pseudogene,ENSG00000231296
RPL21P20,1,40333078,40333557,-1,processed_pseudogene,ENSG00000227311
,1,40364766,40365183,1,processed_pseudogene,ENSG00000213172
ZFP69B-DT,1,40436199,40450039,-1,lncRNA,ENSG00000284677
,1,40464319,40466767,1,lncRNA,ENSG00000260920
,1,25811470,25823744,1,protein_coding,ENSG00000255054
Y_RNA,1,25877496,25877605,1,misc_RNA,ENSG00000207302
SNRPFP2,1,25887360,25887610,1,processed_pseudogene,ENSG00000229786
,1,25888970,25889109,1,processed_pseudogene,ENSG00000223624
MIR3917,1,25906362,25906454,-1,miRNA,ENSG00000283938
RNU6-369P,1,44390722,44390823,1,snRNA,ENSG00000199385
MIR5584,1,44545493,44545552,1,miRNA,ENSG00000263381
SNORD55,1,44775864,44775943,1,snoRNA,ENSG00000264294
SNORD46,1,44776490,44776593,1,snoRNA,ENSG00000200913
SNORD38A,1,44777843,44777912,1,snoRNA,ENSG00000202031
SNORD38B,1,44778390,44778456,1,snoRNA,ENSG00000207421
SNORD38B,1,44778390,44778458,1,snoRNA,ENSG00000281859
RPS15AP11,1,44780331,44780715,-1,processed_pseudogene,ENSG00000234093
RNU5E-6P,1,44819883,44819997,-1,snRNA,ENSG00000202444
,1,44843921,44844082,-1,processed_pseudogene,ENSG00000226499
RNA5SP47,1,44932323,44932431,1,rRNA_pseudogene,ENSG00000253039
CCNB1IP1P1,1,44958557,44959395,1,processed_pseudogene,ENSG00000229815
PPIAP35,1,44988234,44988725,-1,processed_pseudogene,ENSG00000232369
MRPS17P1,1,44988705,44991834,-1,processed_pseudogene,ENSG00000268949
OSTCP5,1,45069977,45070429,-1,processed_pseudogene,ENSG00000234315
,1,6547905,6548619,1,processed_pseudogene,ENSG00000229519
,1,89629725,89676386,1,lncRNA,ENSG00000230735
,1,89661212,89661353,-1,processed_pseudogene,ENSG00000226394
ZBTB40-IT1,1,22517474,22519708,1,lncRNA,ENSG00000237200
MIR6127,1,22633258,22633366,-1,miRNA,ENSG00000276835
MIR4684,1,22719517,22719598,1,miRNA,ENSG00000265422
LGALS8-AS1,1,236523052,236524508,-1,lncRNA,ENSG00000223776
,1,236536162,236536704,-1,lncRNA,ENSG00000273058
,1,236540094,236550280,-1,lncRNA,ENSG00000230325
RPSAP21,1,236819634,236820518,1,processed_pseudogene,ENSG00000226498
RPL35P1,1,236981339,236981708,1,processed_pseudogene,ENSG00000237991
MT1HL1,1,237004103,237004441,-1,protein_coding,ENSG00000244020
,1,237013373,237014200,1,lncRNA,ENSG00000288099
,1,27669468,27703063,1,lncRNA,ENSG00000225886
RNU6-949P,1,27675603,27675709,-1,snRNA,ENSG00000206767
CHMP1AP1,1,27686810,27687471,-1,processed_pseudogene,ENSG00000226662
RNU6-424P,1,27693731,27693835,1,snRNA,ENSG00000207095
,1,27739091,27739439,1,processed_pseudogene,ENSG00000231344
RPEP3,1,27739954,27740629,1,processed_pseudogene,ENSG00000230833
,1,27773858,27774041,1,lncRNA,ENSG00000269971
,1,27819983,27820341,1,lncRNA,ENSG00000270031
RNU6-1245P,1,27824538,27824643,1,snRNA,ENSG00000223062
,1,27827812,27831209,-1,lncRNA,ENSG00000286433
SCARNA1,1,27834401,27834566,1,scaRNA,ENSG00000252947
,1,16851257,16853129,-1,lncRNA,ENSG00000223643
PDE4DIPP9,1,16855407,16859284,1,unprocessed_pseudogene,ENSG00000230239
MIR3675,1,16858949,16859021,-1,miRNA,ENSG00000263811
RNU1-5P,1,16873708,16873851,1,snRNA,ENSG00000277234
,1,16889095,16889602,1,processed_pseudogene,ENSG00000235241
,1,17193232,17201733,-1,lncRNA,ENSG00000282843
MIR3972,1,17277889,17277975,1,miRNA,ENSG00000266634
Y_RNA,1,85435175,85435284,-1,misc_RNA,ENSG00000199459
